site_id,timestamp,grid_status,electricity_price,tariff_type,battery_soc_pct,battery_soh_pct,battery_voltage,battery_status,generator_state,generator_power_kw,fuel_level_l,fuel_consumption_lph,solar_power_kw,solar_irradiance,load_kw,traffic_load_pct,qos_score,temperature,humidity,alarm_codes,incident_label,recommended_source,reason,source,schema_valid,stale_data_flag,record_id,scenario_id
MUL-015,2026-07-01T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,13.619,8.75,97.38,26.6,77.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,983ac3cc-5100-4b88-b178-9dad41497a70,normal_operation
MUL-015,2026-07-01T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,14.11,8.78,97.36,28.6,79.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,ff2879d9-13e7-4f3a-9d21-d9f0955eabdc,normal_operation
MUL-015,2026-07-01T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,12.753,11.28,96.62,28.4,72.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,60b5de6d-ca7c-4008-904c-bdf9db43ae15,normal_operation
MUL-015,2026-07-01T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,13.128,10.02,97.0,28.4,81.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,af4f73f4-16f2-494e-821f-85628ac924af,normal_operation
MUL-015,2026-07-01T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,13.93,7.62,97.71,30.1,62.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,f5074999-1b1f-4a40-bcae-2fff2221a3b5,normal_operation
MUL-015,2026-07-02T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.0,0.0,14.356,8.91,97.33,33.1,62.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,453695a5-3d4d-411e-95fe-ea5dc68db81a,normal_operation
MUL-015,2026-07-02T01:00:00+00:00,Up,39.0,Normal,100.0,94.84,54.0,Idle,Off,0.0,144.97,0.0,0.098,15.6,14.271,27.34,91.8,32.4,69.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,39859cea-2cfc-4233-b462-2c6aa0bf121d,normal_operation
MUL-015,2026-07-02T02:00:00+00:00,Down,39.0,Normal,74.29,94.83,51.43,Discharging,Off,0.0,144.97,0.0,0.853,136.3,15.168,48.36,65.49,34.3,53.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 74%) — supplying load from battery, no generator start required",Synthetic,True,False,1c3cacfe-7a61-457f-bfd4-cf5789e152f5,short_outage
MUL-015,2026-07-02T03:00:00+00:00,Down,39.0,Normal,49.34,94.82,48.93,Discharging,Off,0.0,144.97,0.0,1.453,234.8,15.5,74.53,57.64,37.0,59.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 49%) — supplying load from battery, no generator start required",Synthetic,True,False,5609be8c-022d-4d88-b175-ae8c9f31b49d,short_outage
MUL-015,2026-07-02T04:00:00+00:00,Down,39.0,Normal,25.59,94.81,46.56,Discharging,Off,0.0,144.97,0.0,2.198,358.0,16.5,74.44,42.67,38.9,51.0,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 26%) — starting generator before battery reaches critical threshold",Synthetic,True,False,992cac8a-cbe0-4390-bafb-6f792417dac6,short_outage
MUL-015,2026-07-02T05:00:00+00:00,Down,39.0,Normal,4.59,94.8,44.46,Discharging,Starting,0.0,144.97,0.0,2.849,460.4,16.656,86.78,38.97,37.0,58.1,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 5%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,444f90e9-b501-4efa-8ba6-20047bd3db94,long_outage
MUL-015,2026-07-02T06:00:00+00:00,Up,39.0,Normal,29.52,94.79,46.95,Charging,Off,0.0,144.97,0.0,3.042,492.7,15.438,88.08,58.57,37.5,59.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,facb46eb-5318-4fc7-b015-ee6b8e921a5c,normal_operation
MUL-015,2026-07-02T07:00:00+00:00,Up,39.0,Normal,54.46,94.78,49.45,Charging,Off,0.0,144.97,0.0,3.071,500.9,17.175,85.8,74.26,39.2,65.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,99755371-63cf-46e6-93cf-49b9370478a5,normal_operation
MUL-015,2026-07-02T08:00:00+00:00,Up,39.0,Normal,78.65,94.77,51.86,Charging,Off,0.0,144.97,0.0,3.254,520.0,14.944,82.65,75.21,34.3,63.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,f825603e-9b5c-46c2-87ca-373d833b5056,normal_operation
MUL-015,2026-07-02T09:00:00+00:00,Up,39.0,Normal,98.82,94.76,53.88,Charging,Off,0.0,144.97,0.0,3.172,506.3,14.968,80.16,75.95,34.0,60.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,1f3e107e-0533-4f8b-9dff-861ad177710f,normal_operation
MUL-015,2026-07-02T10:00:00+00:00,Down,39.0,Normal,72.52,94.75,51.25,Discharging,Off,0.0,144.97,0.0,2.641,418.4,15.06,84.93,54.52,32.2,62.0,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 73%) — supplying load from battery, no generator start required",Synthetic,True,False,64109cdd-5b56-4514-96cf-d30357839c35,short_outage
MUL-015,2026-07-02T11:00:00+00:00,Down,39.0,Normal,45.67,94.74,48.57,Discharging,Off,0.0,144.97,0.0,2.205,346.5,14.49,78.68,56.39,30.3,74.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 46%) — supplying load from battery, no generator start required",Synthetic,True,False,092a83f4-13cf-41d7-aacd-e9b91cd7b250,short_outage
MUL-015,2026-07-02T12:00:00+00:00,Down,39.0,Normal,18.72,94.73,45.87,Discharging,Starting,0.0,144.97,0.0,1.618,250.4,13.414,100.0,35.0,26.4,71.0,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 19%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,63958fa9-3229-4b97-9091-5927e2893f36,long_outage
MUL-015,2026-07-02T13:00:00+00:00,Down,48.5,Peak,18.72,94.72,45.87,Idle,Running,13.775,139.71,5.269,0.789,123.5,14.564,100.0,35.0,29.4,77.0,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 19%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,7e9851b7-242b-46ce-b9fc-3b66f63f7551,long_outage
MUL-015,2026-07-02T14:00:00+00:00,Up,48.5,Peak,43.66,94.71,48.37,Charging,Off,0.0,139.71,0.0,0.071,11.1,13.709,96.46,71.06,29.2,86.4,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,e75d725d-c2b1-4921-b926-889d87469406,normal_operation
MUL-015,2026-07-02T15:00:00+00:00,Up,48.5,Peak,68.59,94.7,50.86,Charging,Off,0.0,139.71,0.0,0.0,0.0,13.612,87.47,73.76,29.0,77.3,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,93768862-2a9c-4f32-9c9e-147cc6aa813d,normal_operation
MUL-015,2026-07-02T16:00:00+00:00,Up,48.5,Peak,90.44,94.69,53.04,Charging,Off,0.0,139.71,0.0,0.0,0.0,14.435,65.27,80.42,26.8,73.9,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,da4368cf-2054-4c37-94e4-d583b61f200b,normal_operation
MUL-015,2026-07-02T17:00:00+00:00,Up,39.0,Normal,100.0,94.69,54.0,Charging,Off,0.0,139.71,0.0,0.0,0.0,13.555,49.84,85.05,31.0,77.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,3706ab27-f1cb-42d7-a51e-6e5d122e509e,normal_operation
MUL-015,2026-07-02T18:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,13.949,26.85,91.94,27.5,79.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,13baae0c-6d72-47f6-898d-2593e6ba1c18,normal_operation
MUL-015,2026-07-02T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,14.62,15.89,95.23,25.7,77.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3ce883e5-e31d-4c66-bd66-b67fffc95766,normal_operation
MUL-015,2026-07-02T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,13.427,11.03,96.69,26.9,80.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,1b40b248-de35-4c96-a781-0a738742c1fc,normal_operation
MUL-015,2026-07-02T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,14.576,3.37,98.99,28.0,73.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,8a340d81-e4e5-4ace-a77c-18fa65ffdc64,normal_operation
MUL-015,2026-07-02T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,14.231,8.35,97.5,30.9,74.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,631ad6bf-8eb4-4083-905a-7abc42612b98,normal_operation
MUL-015,2026-07-02T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.69,54.0,Idle,Off,0.0,139.71,0.0,0.0,0.0,14.074,7.04,97.89,31.5,73.0,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3275fa09-ef24-4ce4-a39c-ef4f561d6419,normal_operation
MUL-015,2026-07-03T00:00:00+00:00,Unstable,30.75,Off-Peak,74.35,94.68,51.43,Discharging,Off,0.0,139.71,0.0,0.0,0.0,15.988,10.35,76.9,34.5,62.1,NONE,None,Battery,Grid unstable — bridging on battery to protect equipment from voltage/frequency excursions (SoC 74%),Synthetic,True,False,cfe770bf-a7bf-462a-9154-c023e4617c4b,normal_operation
MUL-015,2026-07-03T01:00:00+00:00,Up,39.0,Normal,95.23,94.67,53.52,Charging,Off,0.0,139.71,0.0,0.0,0.0,15.192,23.31,93.01,34.9,71.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,0c913b2a-eab6-4315-81fb-4f145de8e500,normal_operation
MUL-015,2026-07-03T02:00:00+00:00,Down,39.0,Normal,70.35,94.66,51.03,Discharging,Off,0.0,139.71,0.0,0.869,140.5,15.908,46.38,66.09,37.2,65.4,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 70%) — supplying load from battery, no generator start required",Synthetic,True,False,bb05b8e6-d32f-467b-84a2-a401d5e23383,short_outage
MUL-015,2026-07-03T03:00:00+00:00,Down,39.0,Normal,45.0,94.65,48.5,Discharging,Off,0.0,139.71,0.0,1.981,318.2,15.155,58.54,62.44,35.6,62.1,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 45%) — supplying load from battery, no generator start required",Synthetic,True,False,5e779e91-8a73-4fd2-b6f2-d13b0f1eee90,short_outage
MUL-015,2026-07-03T04:00:00+00:00,Down,39.0,Normal,21.21,94.64,46.12,Discharging,Off,0.0,139.71,0.0,2.743,444.7,16.239,77.13,41.86,37.8,54.5,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 21%) — starting generator before battery reaches critical threshold",Synthetic,True,False,249b0d31-a5b0-4a34-824a-bdef3853a973,short_outage
MUL-015,2026-07-03T05:00:00+00:00,Down,39.0,Normal,1.44,94.63,44.14,Discharging,Starting,0.0,139.71,0.0,3.529,574.6,15.719,91.28,37.62,38.8,55.8,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 1%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,0f6c44de-625e-4d9e-9b4b-85716ac8acbb,long_outage
MUL-015,2026-07-03T06:00:00+00:00,Up,39.0,Normal,26.38,94.62,46.64,Charging,Off,0.0,139.71,0.0,4.048,652.5,14.77,90.03,57.99,36.4,56.6,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,f4c0de51-f76e-42c9-8aa8-66c5761c0e42,sensor_dropout
MUL-015,2026-07-03T07:00:00+00:00,Up,39.0,Normal,51.31,94.61,49.13,Charging,Off,0.0,139.71,0.0,4.268,690.3,15.495,84.74,74.58,37.2,57.7,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,84dc90be-b4a9-4d86-b31b-4e30b2bdd82b,sensor_dropout
MUL-015,2026-07-03T08:00:00+00:00,Up,39.0,Normal,76.03,94.6,51.6,Charging,Off,0.0,139.71,0.0,4.634,743.8,15.254,75.22,77.43,35.4,63.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,9c3bfbfb-83e5-49af-b255-3ad3a6199dc9,normal_operation
MUL-015,2026-07-03T09:00:00+00:00,Down,39.0,Normal,50.74,94.59,49.07,Discharging,Off,0.0,139.71,0.0,4.258,684.6,15.002,81.89,55.43,35.8,64.0,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 51%) — supplying load from battery, no generator start required",Synthetic,True,False,4596f1e6-4b6e-4f9a-970e-51df163dcc24,short_outage
MUL-015,2026-07-03T10:00:00+00:00,Down,39.0,Normal,25.02,94.58,46.5,Discharging,Off,0.0,139.71,0.0,3.513,556.2,14.546,83.3,40.01,32.1,66.9,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,d8498628-b644-4329-bcf0-3a793e9de945,sensor_dropout
MUL-015,2026-07-03T11:00:00+00:00,Down,39.0,Normal,2.84,94.57,44.28,Discharging,Starting,0.0,139.71,0.0,3.094,488.9,13.803,90.16,37.95,31.6,72.9,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 3%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,67b6fd50-f4ff-4a71-b33c-b6f97ae4229d,long_outage
MUL-015,2026-07-03T12:00:00+00:00,Down,39.0,Normal,2.84,94.57,44.28,Idle,Running,11.824,135.06,4.65,2.23,347.1,14.054,92.19,37.34,27.9,72.2,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,dcb9cf12-4511-48eb-9701-38be3c31e162,sensor_dropout
MUL-015,2026-07-03T13:00:00+00:00,Down,48.5,Peak,2.84,94.57,44.28,Idle,Running,12.787,130.1,4.956,1.067,166.9,13.854,98.92,35.32,29.2,77.4,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 3%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,72d095a3-898e-4e62-8e95-dc702b7cb25f,long_outage
MUL-015,2026-07-03T14:00:00+00:00,Up,48.5,Peak,27.78,94.56,46.78,Charging,Off,0.0,130.1,0.0,0.026,4.0,14.115,93.42,56.97,29.6,86.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,ae96f99f-45d6-4332-b177-badc8b1be672,normal_operation
MUL-015,2026-07-03T15:00:00+00:00,Up,48.5,Peak,52.71,94.55,49.27,Charging,Off,0.0,130.1,0.0,0.0,0.0,13.629,85.98,74.21,26.0,73.4,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,41e9732a-1f85-4a3f-882d-ad9f2ee9c361,normal_operation
MUL-015,2026-07-03T16:00:00+00:00,Up,48.5,Peak,77.19,94.54,51.72,Charging,Off,0.0,130.1,0.0,0.0,0.0,14.457,65.81,80.26,26.0,79.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,23613ba1-39ba-4a3e-bc23-6ec94c6c5479,normal_operation
MUL-015,2026-07-03T17:00:00+00:00,Up,39.0,Normal,97.61,94.53,53.76,Charging,Off,0.0,130.1,0.0,0.0,0.0,14.319,51.14,84.66,28.4,75.0,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,3e4ec946-2041-4a48-a394-752790aefe52,sensor_dropout
MUL-015,2026-07-03T18:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Charging,Off,0.0,130.1,0.0,0.0,0.0,13.591,28.69,91.39,29.8,77.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c45c9fcb-e72f-4994-9e5c-5cacbaffdb0b,normal_operation
MUL-015,2026-07-03T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,13.386,12.14,96.36,26.5,79.4,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,f9fa94db-b6bd-4214-b7f2-35a4b9bf6fbc,sensor_dropout
MUL-015,2026-07-03T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,13.624,7.33,97.8,29.4,76.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,d5f2da62-4106-4070-bf97-3872f4d70651,normal_operation
MUL-015,2026-07-03T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,13.303,7.87,97.64,28.0,75.2,SENSOR_DROPOUT,Sensor_Fault,Grid,"Sensor dropout / stale data — holding last-known-safe source, flagged as stale; no control action on unreliable input",Synthetic,True,True,086512d0-e424-46fe-9a1a-fc81cff0c063,sensor_dropout
MUL-015,2026-07-03T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,13.736,8.7,97.39,29.4,70.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,18ad0f81-4a64-457a-91e4-9c0b2b1fd287,normal_operation
MUL-015,2026-07-03T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.53,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,15.485,7.74,97.68,33.1,72.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,f07765a8-a22f-4d59-9b34-e7ea3a30ce44,normal_operation
MUL-015,2026-07-04T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.52,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,14.556,12.02,96.4,31.6,67.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,cb24f35d-a7f2-423a-9266-6b228cdf49ee,normal_operation
MUL-015,2026-07-04T01:00:00+00:00,Up,39.0,Normal,100.0,94.52,54.0,Idle,Off,0.0,130.1,0.0,0.0,0.0,13.885,16.5,95.05,31.6,68.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,3eb1118b-a0c1-48ba-b580-f16a3b6c9519,normal_operation
MUL-015,2026-07-04T02:00:00+00:00,Down,39.0,Normal,74.09,94.51,51.41,Discharging,Off,0.0,130.1,0.0,1.068,170.2,14.348,34.04,69.79,33.6,64.1,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 74%) — supplying load from battery, no generator start required",Synthetic,True,False,439c2025-d273-48b3-9b67-59ad2138f4c4,short_outage
MUL-015,2026-07-04T03:00:00+00:00,Down,39.0,Normal,48.04,94.5,48.8,Discharging,Off,0.0,130.1,0.0,2.15,341.8,15.185,52.04,64.39,33.1,51.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 48%) — supplying load from battery, no generator start required",Synthetic,True,False,4aae1302-c274-490c-9bc9-24648577ddea,short_outage
MUL-015,2026-07-04T04:00:00+00:00,Down,39.0,Normal,23.87,94.49,46.39,Discharging,Off,0.0,130.1,0.0,3.01,486.6,16.172,66.07,45.18,37.1,54.3,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 24%) — starting generator before battery reaches critical threshold",Synthetic,True,False,8b0b7cbb-9ee3-4ec2-9186-146bcb2b6cc7,short_outage
MUL-015,2026-07-04T05:00:00+00:00,Down,39.0,Normal,3.35,94.49,44.34,Discharging,Starting,0.0,130.1,0.0,3.657,592.7,15.28,80.49,40.85,37.7,51.3,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 3%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,685bd5d5-91d9-4ef6-a441-9530582b7d67,long_outage
MUL-015,2026-07-04T06:00:00+00:00,Up,39.0,Normal,28.29,94.48,46.83,Charging,Off,0.0,130.1,0.0,4.355,701.5,15.085,84.81,59.56,36.2,54.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,b7bb0944-1a43-4184-ae66-e999d6d5299b,normal_operation
MUL-015,2026-07-04T07:00:00+00:00,Up,39.0,Normal,53.22,94.47,49.32,Charging,Off,0.0,130.1,0.0,4.691,741.2,13.703,85.8,74.26,31.6,59.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,6b8f1147-a3ae-4b41-a418-895bcad76877,normal_operation
MUL-015,2026-07-04T08:00:00+00:00,Up,39.0,Normal,77.62,94.46,51.76,Charging,Off,0.0,130.1,0.0,4.751,769.7,15.198,88.2,73.54,37.6,51.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,06b3715d-4246-4cef-a40e-b7dfe66dc78f,normal_operation
MUL-015,2026-07-04T09:00:00+00:00,Up,39.0,Normal,97.96,94.45,53.8,Charging,Off,0.0,130.1,0.0,4.399,701.8,14.786,83.79,74.86,33.9,68.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,3bd76d0d-44c7-4f51-a5fd-7328677f0cd9,normal_operation
MUL-015,2026-07-04T10:00:00+00:00,Down,39.0,Normal,72.34,94.44,51.23,Discharging,Off,0.0,130.1,0.0,3.736,597.7,14.91,87.73,53.68,34.6,69.5,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 72%) — supplying load from battery, no generator start required",Synthetic,True,False,a83e42d0-879f-4c02-a049-3ef908948a8a,short_outage
MUL-015,2026-07-04T11:00:00+00:00,Down,39.0,Normal,46.03,94.43,48.6,Discharging,Off,0.0,130.1,0.0,3.106,492.0,15.436,88.57,53.43,32.2,80.6,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 46%) — supplying load from battery, no generator start required",Synthetic,True,False,4b2d9ff4-ab50-428a-96f7-20752f463001,short_outage
MUL-015,2026-07-04T12:00:00+00:00,Down,39.0,Normal,19.5,94.42,45.95,Discharging,Starting,0.0,130.1,0.0,2.294,357.2,13.495,100.0,2.94,28.0,76.7,QOS_BREACH,Congestion,Generator,Grid outage with battery CRITICAL (SoC 20%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,e6091b3e-b32c-4b54-8331-347270e9e925,network_congestion
MUL-015,2026-07-04T13:00:00+00:00,Down,48.5,Peak,19.5,94.41,45.95,Idle,Running,12.16,125.34,4.757,1.138,178.7,13.298,100.0,0.0,30.1,76.7,QOS_BREACH,Congestion,Generator,Grid outage with battery CRITICAL (SoC 20%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,e8a5828e-534e-4593-bac4-31df0a1de6eb,network_congestion
MUL-015,2026-07-04T14:00:00+00:00,Up,48.5,Peak,44.43,94.4,48.44,Charging,Off,0.0,125.34,0.0,0.178,27.7,12.585,100.0,47.22,27.5,84.1,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,29d95d2a-f84b-4e04-9b4a-2ca9f68dcab7,network_congestion
MUL-015,2026-07-04T15:00:00+00:00,Up,48.5,Peak,69.37,94.39,50.94,Charging,Off,0.0,125.34,0.0,0.0,0.0,12.435,100.0,44.63,26.5,77.6,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,e4850bbd-99f5-47d2-b2b5-cd7fdcf709f6,network_congestion
MUL-015,2026-07-04T16:00:00+00:00,Up,48.5,Peak,91.08,94.38,53.11,Charging,Off,0.0,125.34,0.0,0.0,0.0,13.964,100.0,48.37,28.1,71.7,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,0dd542dc-2a0d-4e57-8dc3-027e1074a1c0,network_congestion
MUL-015,2026-07-04T17:00:00+00:00,Up,39.0,Normal,100.0,94.37,54.0,Charging,Off,0.0,125.34,0.0,0.0,0.0,14.864,87.27,50.09,31.2,74.1,QOS_BREACH,Congestion,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,3de8e156-3e48-4dc2-94d0-5641757110a8,network_congestion
MUL-015,2026-07-04T18:00:00+00:00,Up,30.75,Off-Peak,100.0,94.37,54.0,Idle,Off,0.0,125.34,0.0,0.0,0.0,13.443,48.56,85.43,27.9,74.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3a3056e1-e619-4294-9149-92acc29e4fda,normal_operation
MUL-015,2026-07-04T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.37,54.0,Idle,Off,0.0,125.34,0.0,0.0,0.0,13.372,18.08,94.58,28.7,81.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,9e9df7ca-858f-409f-89ac-ff809b7fd2af,normal_operation
MUL-015,2026-07-04T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.37,54.0,Idle,Off,0.0,125.34,0.0,0.0,0.0,14.368,13.0,96.1,26.9,76.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,f1e5f0fa-0b95-401b-9741-e1f72624ab42,normal_operation
