site_id,timestamp,tower_load_kw,solar_power_kw,solar_irradiance,battery_soc,battery_health,battery_status,battery_voltage,battery_current,battery_temperature,grid_available,grid_power_kw,grid_voltage,grid_frequency_hz,electricity_price,tariff_type,generator_available,generator_status,generator_power_kw,fuel_level,fuel_consumption_lph,temperature,humidity,wind_speed,rainfall,energy_consumption_kwh,power_source,equipment_status
SITE_003,2025-01-10T10:30:00+05:00,1.938,1.847,923.7,36.06,81.32,discharging,25.18,-74.42,44.13,false,0.0,0.0,0.0,25.27,off_peak,false,stopped,0.0,0.0,0.0,34.6,65.1,3.45,0.0,0.4846,battery,warning
SITE_003,2025-01-10T10:45:00+05:00,1.882,1.882,940.9,36.06,81.32,idle,25.92,0.01,33.9,false,0.0,0.0,0.0,22.27,off_peak,false,stopped,0.0,0.0,0.0,33.46,70.4,8.91,0.0,0.4704,solar,warning
SITE_003,2025-01-10T10:45:00+05:00,1.692,1.855,927.7,36.59,81.32,charging,25.99,6.3,35.77,false,0.0,0.0,0.0,22.06,off_peak,false,stopped,0.0,0.0,0.0,34.72,63.2,6.07,0.0,0.423,solar,fault
SITE_003,2025-01-10T11:15:00+05:00,1.893,1.852,926.1,30.51,81.32,discharging,25.08,-73.0,44.74,false,0.0,0.0,0.0,22.05,off_peak,false,stopped,0.0,0.0,0.0,34.98,63.6,2.93,0.0,0.4732,battery,warning
SITE_003,2025-01-10T11:30:00+05:00,1.891,1.712,856.1,24.4,81.31,fault,24.96,-73.26,46.08,false,0.0,0.0,0.0,22.85,off_peak,false,stopped,0.0,0.0,0.0,36.79,57.3,4.51,0.0,0.4727,battery,fault
SITE_003,2025-01-10T11:45:00+05:00,2.053,1.749,874.7,17.74,81.31,fault,24.62,-79.93,46.47,false,0.0,0.0,0.0,19.04,off_peak,false,stopped,0.0,0.0,0.0,36.56,62.0,4.06,0.0,0.5133,battery,fault
SITE_003,2025-01-10T12:00:00+05:00,1.785,1.68,839.9,11.89,81.31,fault,24.25,-70.23,46.77,false,0.0,0.0,0.0,20.69,off_peak,false,stopped,0.0,0.0,0.0,37.94,56.9,2.93,0.0,0.4463,battery,fault
SITE_003,2025-01-10T12:15:00+05:00,2.009,1.691,845.7,5.18,81.31,fault,21.68,-80.5,48.16,false,0.0,0.0,0.0,25.04,off_peak,false,stopped,0.0,0.0,0.0,37.29,67.2,6.2,0.0,0.5021,battery,fault
SITE_003,2025-01-10T12:30:00+05:00,1.863,1.6,799.8,0.0,81.31,fault,20.0,-82.85,49.43,false,0.0,0.0,0.0,21.43,off_peak,false,stopped,0.0,0.0,0.0,38.41,65.1,7.5,0.0,0.4658,battery,fault
SITE_003,2025-01-10T12:45:00+05:00,1.957,1.508,754.2,0.0,81.31,fault,20.0,-97.87,51.01,false,0.0,0.0,0.0,20.14,off_peak,false,stopped,0.0,0.0,0.0,38.26,54.1,3.17,0.0,0.4894,battery,fault
SITE_003,2025-01-10T13:00:00+05:00,2.074,1.597,798.4,0.0,81.3,fault,20.0,-103.68,51.78,false,0.0,0.0,0.0,21.61,off_peak,false,stopped,0.0,0.0,0.0,37.95,60.9,3.89,0.0,0.5184,battery,fault
SITE_003,2025-01-10T13:15:00+05:00,2.028,1.631,815.6,0.0,81.3,fault,20.0,-101.4,51.23,false,0.0,0.0,0.0,25.85,off_peak,false,stopped,0.0,0.0,0.0,38.27,61.5,3.26,0.0,0.507,battery,fault
SITE_003,2025-01-10T13:30:00+05:00,2.002,1.44,719.9,0.0,81.3,fault,20.0,-100.08,51.36,false,0.0,0.0,0.0,24.72,off_peak,false,stopped,0.0,0.0,0.0,38.83,61.7,7.52,0.0,0.5004,battery,fault
SITE_003,2025-01-10T13:45:00+05:00,1.859,1.452,726.0,0.0,81.3,fault,20.0,-92.96,52.71,false,0.0,0.0,0.0,23.68,off_peak,false,stopped,0.0,0.0,0.0,40.34,60.1,3.01,0.0,0.4648,battery,fault
SITE_003,2025-01-10T14:00:00+05:00,1.885,1.473,736.7,0.0,81.3,fault,20.0,-94.23,51.93,false,0.0,0.0,0.0,22.93,off_peak,false,stopped,0.0,0.0,0.0,39.35,60.2,1.55,0.0,0.4712,battery,fault
SITE_003,2025-01-10T14:15:00+05:00,1.855,1.44,720.1,0.0,81.29,fault,20.0,-92.77,52.17,false,0.0,0.0,0.0,20.0,off_peak,false,stopped,0.0,0.0,0.0,40.08,53.0,10.04,0.0,0.4639,battery,fault
SITE_003,2025-01-10T14:30:00+05:00,2.045,1.252,625.9,0.0,81.29,fault,20.0,-102.26,53.32,false,0.0,0.0,0.0,24.61,off_peak,false,stopped,0.0,0.0,0.0,39.94,53.2,2.59,0.0,0.5113,battery,fault
SITE_003,2025-01-10T14:45:00+05:00,1.853,1.164,582.0,0.0,81.29,fault,20.0,-92.66,51.39,false,0.0,0.0,0.0,20.74,off_peak,false,stopped,0.0,0.0,0.0,39.15,54.8,1.69,0.0,0.4633,battery,fault
SITE_003,2025-01-10T15:00:00+05:00,1.839,1.212,605.9,0.0,81.29,fault,20.0,-91.95,52.15,false,0.0,0.0,0.0,22.78,off_peak,false,stopped,0.0,0.0,0.0,40.25,62.2,4.83,0.0,0.4598,battery,fault
SITE_003,2025-01-10T15:15:00+05:00,1.942,1.04,520.2,0.0,81.29,fault,20.0,-97.1,52.61,false,0.0,0.0,0.0,25.11,off_peak,false,stopped,0.0,0.0,0.0,40.34,54.9,0.78,0.0,0.4855,battery,fault
SITE_003,2025-01-10T15:30:00+05:00,2.08,0.928,463.8,0.0,81.28,fault,20.0,-103.98,52.96,false,0.0,0.0,0.0,21.95,off_peak,false,stopped,0.0,0.0,0.0,39.0,62.0,7.28,0.0,0.5199,battery,fault
SITE_003,2025-01-10T15:45:00+05:00,1.961,0.795,397.7,0.0,81.28,fault,20.0,-98.07,53.63,false,0.0,0.0,0.0,22.17,off_peak,false,stopped,0.0,0.0,0.0,40.76,51.2,4.35,0.0,0.4904,battery,fault
SITE_003,2025-01-10T16:00:00+05:00,2.058,0.651,325.7,0.0,81.28,fault,20.0,-102.92,53.78,false,0.0,0.0,0.0,19.74,off_peak,false,stopped,0.0,0.0,0.0,40.11,60.3,4.64,0.0,0.5146,battery,fault
SITE_003,2025-01-10T16:15:00+05:00,1.866,0.596,298.2,0.0,81.28,fault,20.0,-93.3,51.07,false,0.0,0.0,0.0,20.79,off_peak,false,stopped,0.0,0.0,0.0,39.43,59.0,8.37,0.0,0.4665,battery,fault
SITE_003,2025-01-10T16:30:00+05:00,1.918,0.558,278.8,0.0,81.28,fault,20.0,-95.92,51.46,false,0.0,0.0,0.0,19.91,off_peak,false,stopped,0.0,0.0,0.0,39.3,59.0,3.34,0.0,0.4796,battery,fault
SITE_003,2025-01-10T16:45:00+05:00,1.93,0.491,245.7,0.0,81.27,fault,20.0,-96.51,51.91,false,0.0,0.0,0.0,19.57,off_peak,false,stopped,0.0,0.0,0.0,39.46,55.3,7.55,0.0,0.4825,battery,fault
SITE_003,2025-01-10T17:00:00+05:00,1.869,0.126,63.1,0.0,81.27,fault,20.0,-93.47,51.84,false,0.0,0.0,0.0,24.9,off_peak,false,stopped,0.0,0.0,0.0,39.38,71.0,4.04,27.78,0.4673,battery,fault
SITE_003,2025-01-10T17:15:00+05:00,1.89,0.095,47.3,0.0,81.27,fault,20.0,-94.49,49.18,false,0.0,0.0,0.0,22.14,off_peak,false,stopped,0.0,0.0,0.0,37.34,84.3,1.91,28.64,0.4724,battery,fault
SITE_003,2025-01-10T17:30:00+05:00,1.864,0.071,35.5,0.0,81.27,fault,20.0,-93.2,49.86,false,0.0,0.0,0.0,21.65,off_peak,false,stopped,0.0,0.0,0.0,38.04,78.6,6.59,27.84,0.466,battery,fault
SITE_003,2025-01-10T17:45:00+05:00,1.791,0.032,16.1,0.0,81.27,fault,20.0,-89.57,49.8,false,0.0,0.0,0.0,22.8,off_peak,false,stopped,0.0,0.0,0.0,38.41,71.8,5.17,27.03,0.4479,battery,fault
SITE_003,2025-01-10T18:00:00+05:00,1.667,0.0,0.0,0.0,81.27,fault,20.0,-83.34,48.41,false,0.0,0.0,0.0,56.61,peak,false,stopped,0.0,0.0,0.0,37.72,66.8,3.58,0.0,0.4167,battery,fault
SITE_003,2025-01-10T18:15:00+05:00,1.657,0.0,0.0,0.0,81.26,fault,20.0,-82.83,48.12,false,0.0,0.0,0.0,58.42,peak,false,stopped,0.0,0.0,0.0,37.07,63.5,5.82,0.0,0.4141,battery,fault
SITE_003,2025-01-10T18:30:00+05:00,1.635,0.0,0.0,0.0,81.26,fault,20.0,-81.74,46.02,false,0.0,0.0,0.0,56.39,peak,false,stopped,0.0,0.0,0.0,35.36,63.9,8.41,0.0,0.4087,battery,fault
SITE_003,2025-01-10T18:45:00+05:00,1.81,0.0,0.0,0.0,81.26,fault,20.0,-90.5,48.76,false,0.0,0.0,0.0,53.77,peak,false,stopped,0.0,0.0,0.0,36.51,62.9,3.7,0.0,0.4525,battery,fault
SITE_003,2025-01-10T19:00:00+05:00,1.721,0.0,0.0,0.0,81.26,fault,20.0,-86.05,46.79,false,0.0,0.0,0.0,58.47,peak,false,stopped,0.0,0.0,0.0,35.51,65.7,3.83,0.0,0.4302,battery,fault
SITE_003,2025-01-10T19:15:00+05:00,1.695,0.0,0.0,0.0,81.26,fault,20.0,-84.76,46.01,false,0.0,0.0,0.0,59.31,peak,false,stopped,0.0,0.0,0.0,35.35,61.8,2.27,0.0,0.4238,battery,fault
SITE_003,2025-01-10T19:15:00+05:00,1.635,0.0,0.0,0.0,81.26,fault,20.0,-81.75,45.59,false,0.0,0.0,0.0,53.71,peak,false,stopped,0.0,0.0,0.0,35.01,70.4,6.63,0.0,0.4087,battery,fault
SITE_003,2025-01-10T19:45:00+05:00,1.655,0.0,0.0,0.0,81.25,discharging,20.0,-82.76,44.55,false,0.0,0.0,0.0,57.68,peak,false,stopped,0.0,0.0,0.0,34.13,71.1,4.86,0.0,0.4138,battery,fault
SITE_003,2025-01-10T20:00:00+05:00,1.535,0.0,0.0,0.0,81.25,discharging,20.0,-76.77,42.9,false,0.0,0.0,0.0,57.9,peak,false,stopped,0.0,0.0,0.0,32.55,70.4,5.71,0.0,0.3839,battery,fault
SITE_003,2025-01-10T20:15:00+05:00,1.596,0.0,0.0,0.0,81.25,discharging,20.0,-79.82,41.68,false,0.0,0.0,0.0,53.54,peak,false,stopped,0.0,0.0,0.0,31.67,66.0,4.7,0.0,0.3991,battery,fault
SITE_003,2025-01-10T20:30:00+05:00,1.533,0.0,0.0,0.0,81.25,discharging,20.0,-76.66,40.96,false,0.0,0.0,0.0,58.48,peak,false,stopped,0.0,0.0,0.0,31.46,67.4,2.76,0.0,0.3833,battery,fault
SITE_003,2025-01-10T20:45:00+05:00,1.438,0.0,0.0,0.0,81.25,discharging,20.0,-71.89,40.45,false,0.0,0.0,0.0,59.36,peak,false,stopped,0.0,0.0,0.0,30.8,72.3,1.95,0.0,0.3595,battery,fault
SITE_003,2025-01-10T21:00:00+05:00,1.512,0.0,0.0,12.5,81.24,fault,26.5,150.0,49.75,true,4.512,229.2,50.0,52.27,peak,false,stopped,0.0,0.0,0.0,29.83,72.9,2.63,0.0,0.378,grid,fault
SITE_003,2025-01-10T21:15:00+05:00,1.297,0.0,0.0,22.5,81.24,charging,26.85,120.0,44.39,true,4.297,231.2,49.98,55.58,peak,false,stopped,0.0,0.0,0.0,28.44,80.9,8.72,0.0,0.3244,grid,warning
SITE_003,2025-01-10T21:30:00+05:00,1.373,0.0,0.0,32.25,81.24,charging,27.01,116.96,43.28,true,4.373,231.6,50.05,58.14,peak,false,stopped,0.0,0.0,0.0,27.98,75.1,4.2,0.0,0.3433,grid,warning
SITE_003,2025-01-10T21:45:00+05:00,1.412,0.0,0.0,27.69,81.24,discharging,25.21,-54.65,34.25,false,0.0,0.0,0.0,58.26,peak,false,stopped,0.0,0.0,0.0,27.42,82.9,0.41,0.0,0.3531,battery,warning
SITE_003,2025-01-10T22:00:00+05:00,1.296,0.0,0.0,23.5,81.24,discharging,25.17,-50.34,33.94,false,0.0,0.0,0.0,20.23,off_peak,false,stopped,0.0,0.0,0.0,27.73,80.2,3.25,0.0,0.3241,battery,warning
SITE_003,2025-01-10T22:15:00+05:00,1.333,0.0,0.0,19.17,81.24,discharging,25.01,-51.93,32.49,false,0.0,0.0,0.0,23.33,off_peak,false,stopped,0.0,0.0,0.0,25.93,75.6,7.7,0.0,0.3333,battery,fault
SITE_003,2025-01-10T22:30:00+05:00,1.338,0.0,0.0,28.96,81.23,charging,26.95,117.49,40.97,true,4.338,234.8,49.91,19.72,off_peak,false,stopped,0.0,0.0,0.0,25.68,81.9,8.26,0.0,0.3344,grid,warning
SITE_003,2025-01-10T22:45:00+05:00,1.066,0.0,0.0,25.51,81.23,discharging,25.3,-41.37,31.61,false,0.0,0.0,0.0,20.08,off_peak,false,stopped,0.0,0.0,0.0,26.13,85.7,5.46,0.0,0.2666,battery,warning
SITE_003,2025-01-10T23:00:00+05:00,1.045,0.0,0.0,35.24,81.23,charging,27.07,116.68,39.77,true,4.045,230.1,49.82,24.77,off_peak,false,stopped,0.0,0.0,0.0,24.62,86.3,6.4,0.0,0.2612,grid,warning
SITE_003,2025-01-10T23:15:00+05:00,1.27,0.0,0.0,31.15,81.23,discharging,25.33,-49.04,31.57,false,0.0,0.0,0.0,24.87,off_peak,false,stopped,0.0,0.0,0.0,25.31,82.0,5.06,0.0,0.3176,battery,warning
SITE_003,2025-01-10T23:30:00+05:00,1.005,0.0,0.0,40.83,81.23,charging,27.18,116.18,39.29,true,4.005,232.4,50.15,21.85,off_peak,false,stopped,0.0,0.0,0.0,23.88,87.1,2.17,0.0,0.2512,grid,warning
SITE_003,2025-01-10T23:45:00+05:00,1.158,0.0,0.0,37.12,81.23,discharging,25.5,-44.5,29.44,false,0.0,0.0,0.0,19.56,off_peak,false,stopped,0.0,0.0,0.0,24.05,86.2,1.76,0.0,0.2895,battery,warning
SITE_003,2025-01-11T00:00:00+05:00,1.171,0.0,0.0,46.76,81.23,charging,27.29,115.64,37.62,true,4.171,228.0,49.99,20.84,off_peak,false,stopped,0.0,0.0,0.0,22.9,84.3,7.23,0.0,0.2928,grid,warning
SITE_003,2025-01-11T00:15:00+05:00,1.008,0.0,0.0,43.55,81.22,discharging,25.69,-38.55,26.59,false,0.0,0.0,0.0,22.22,off_peak,false,stopped,0.0,0.0,0.0,21.86,90.8,1.96,0.0,0.2519,battery,warning
SITE_003,2025-01-11T00:30:00+05:00,0.91,0.0,0.0,40.64,81.22,discharging,25.66,-34.92,26.34,true,0.0,235.1,49.93,20.28,off_peak,false,stopped,0.0,0.0,0.0,22.01,89.4,10.17,0.0,0.2276,battery,warning
SITE_003,2025-01-11T00:45:00+05:00,1.096,0.0,0.0,37.13,81.22,discharging,25.52,-42.12,27.37,false,0.0,0.0,0.0,21.43,off_peak,false,stopped,0.0,0.0,0.0,22.28,86.8,7.89,0.0,0.2739,battery,warning
SITE_003,2025-01-11T01:00:00+05:00,0.946,0.0,0.0,46.76,81.22,charging,27.29,115.64,36.33,true,3.946,224.0,49.94,22.6,off_peak,false,stopped,0.0,0.0,0.0,21.67,90.0,3.9,0.0,0.2364,grid,warning
SITE_003,2025-01-11T01:15:00+05:00,1.071,0.0,0.0,43.35,81.22,discharging,25.66,-40.99,25.65,false,0.0,0.0,0.0,24.93,off_peak,false,stopped,0.0,0.0,0.0,20.1,87.1,2.96,0.0,0.2678,battery,warning
SITE_003,2025-01-11T01:30:00+05:00,1.048,0.0,0.0,52.94,81.22,charging,27.41,115.09,36.68,true,4.048,224.9,49.96,19.17,off_peak,false,stopped,0.0,0.0,0.0,21.46,93.3,1.4,0.0,0.2619,grid,warning
SITE_003,2025-01-11T01:45:00+05:00,1.13,0.0,0.0,49.35,81.22,discharging,25.76,-43.03,26.22,false,0.0,0.0,0.0,24.06,off_peak,false,stopped,0.0,0.0,0.0,20.22,89.7,8.35,0.0,0.2825,battery,warning
SITE_003,2025-01-11T02:00:00+05:00,1.139,0.0,0.0,45.73,81.22,discharging,25.68,-43.51,25.24,false,0.0,0.0,0.0,22.91,off_peak,false,stopped,0.0,0.0,0.0,20.06,85.5,1.09,0.0,0.2848,battery,warning
SITE_003,2025-01-11T02:15:00+05:00,1.132,0.0,0.0,42.11,81.21,discharging,25.61,-43.36,25.13,false,0.0,0.0,0.0,25.94,off_peak,false,stopped,0.0,0.0,0.0,19.63,87.4,7.04,0.0,0.2831,battery,warning
SITE_003,2025-01-11T02:30:00+05:00,1.023,0.0,0.0,38.84,81.21,discharging,25.58,-39.28,25.18,false,0.0,0.0,0.0,21.51,off_peak,false,stopped,0.0,0.0,0.0,20.51,91.2,4.04,0.0,0.2557,battery,warning
SITE_003,2025-01-11T02:45:00+05:00,1.024,0.0,0.0,35.56,81.21,discharging,25.52,-39.4,24.68,false,0.0,0.0,0.0,20.71,off_peak,false,stopped,0.0,0.0,0.0,19.42,89.3,2.68,0.0,0.2559,battery,warning
SITE_003,2025-01-11T03:00:00+05:00,1.006,0.0,0.0,32.32,81.21,discharging,25.46,-38.82,25.09,false,0.0,0.0,0.0,25.95,off_peak,false,stopped,0.0,0.0,0.0,19.7,86.2,1.26,0.0,0.2515,battery,warning
SITE_003,2025-01-11T03:15:00+05:00,1.007,0.0,0.0,29.08,81.21,discharging,25.39,-38.95,25.46,false,0.0,0.0,0.0,24.66,off_peak,false,stopped,0.0,0.0,0.0,20.78,86.3,1.62,0.0,0.2517,battery,warning
SITE_003,2025-01-11T03:30:00+05:00,1.186,0.0,0.0,25.24,81.21,discharging,25.24,-45.99,26.38,false,0.0,0.0,0.0,25.03,off_peak,false,stopped,0.0,0.0,0.0,20.84,94.4,2.1,0.0,0.2964,battery,warning
SITE_003,2025-01-11T03:45:00+05:00,0.946,0.0,0.0,22.18,81.21,discharging,25.28,-36.82,24.21,false,0.0,0.0,0.0,22.21,off_peak,false,stopped,0.0,0.0,0.0,19.6,87.9,7.78,0.0,0.2366,battery,warning
SITE_003,2025-01-11T04:00:00+05:00,1.14,0.0,0.0,18.47,81.21,discharging,25.03,-44.44,25.51,false,0.0,0.0,0.0,25.09,off_peak,false,stopped,0.0,0.0,0.0,20.22,91.8,2.18,0.0,0.2849,battery,fault
SITE_003,2025-01-11T04:15:00+05:00,1.133,0.0,0.0,14.77,81.21,discharging,24.74,-44.47,27.44,false,0.0,0.0,0.0,21.84,off_peak,false,stopped,0.0,0.0,0.0,21.3,89.6,4.56,0.0,0.2833,battery,fault
SITE_003,2025-01-11T04:30:00+05:00,1.049,0.0,0.0,14.77,81.21,idle,25.18,0.0,20.92,false,0.0,0.0,0.0,19.64,off_peak,false,stopped,0.0,0.0,0.0,21.35,83.0,3.98,0.0,0.2622,battery,fault
SITE_003,2025-01-11T04:45:00+05:00,1.15,0.0,0.0,14.77,81.21,idle,25.18,0.0,20.64,false,0.0,0.0,0.0,21.04,off_peak,false,stopped,0.0,0.0,0.0,20.78,88.6,0.48,0.0,0.2874,battery,fault
SITE_003,2025-01-11T05:00:00+05:00,1.272,0.0,0.0,14.77,81.21,idle,25.18,0.0,21.47,false,0.0,0.0,0.0,21.97,off_peak,false,stopped,0.0,0.0,0.0,21.38,91.0,5.76,0.0,0.318,battery,fault
SITE_003,2025-01-11T05:15:00+05:00,1.292,0.0,0.0,14.77,81.21,idle,25.18,0.0,21.52,false,0.0,0.0,0.0,22.52,off_peak,false,stopped,0.0,0.0,0.0,21.87,87.4,3.09,0.0,0.323,battery,fault
SITE_003,2025-01-11T05:30:00+05:00,1.188,0.0,0.0,14.77,81.21,idle,25.18,0.0,22.59,false,0.0,0.0,0.0,25.14,off_peak,false,stopped,0.0,0.0,0.0,22.98,80.6,5.57,0.0,0.297,battery,fault
SITE_003,2025-01-11T05:45:00+05:00,1.341,0.0,0.0,14.77,81.21,idle,25.18,0.0,23.05,false,0.0,0.0,0.0,19.63,off_peak,false,stopped,0.0,0.0,0.0,23.36,82.1,1.14,0.0,0.3353,battery,fault
SITE_003,2025-01-11T06:00:00+05:00,1.313,0.0,0.0,14.77,81.21,idle,25.18,0.0,23.56,false,0.0,0.0,0.0,19.63,off_peak,false,stopped,0.0,0.0,0.0,23.07,80.1,1.41,0.0,0.3282,battery,fault
SITE_003,2025-01-11T06:15:00+05:00,1.34,0.056,28.1,14.77,81.21,idle,25.18,0.0,22.94,false,0.0,0.0,0.0,25.83,off_peak,false,stopped,0.0,0.0,0.0,22.56,90.9,3.19,0.0,0.3349,battery,fault
SITE_003,2025-01-11T06:30:00+05:00,1.268,0.119,59.6,14.77,81.21,idle,25.18,0.0,24.43,false,0.0,0.0,0.0,24.94,off_peak,false,stopped,0.0,0.0,0.0,24.36,88.7,7.37,0.0,0.317,battery,fault
SITE_003,2025-01-11T06:45:00+05:00,1.416,0.177,88.7,14.77,81.21,idle,25.18,0.0,24.03,false,0.0,0.0,0.0,19.58,off_peak,false,stopped,0.0,0.0,0.0,23.91,82.5,4.68,0.0,0.354,battery,fault
SITE_003,2025-01-11T07:00:00+05:00,1.428,0.217,108.7,24.69,81.21,charging,26.89,119.14,40.53,true,4.428,230.4,49.98,22.65,off_peak,false,stopped,0.0,0.0,0.0,24.89,76.7,2.67,0.0,0.3569,grid,warning
SITE_003,2025-01-11T07:15:00+05:00,1.397,0.27,135.0,34.42,81.2,charging,27.06,116.76,41.74,true,4.397,231.7,50.03,21.44,off_peak,false,stopped,0.0,0.0,0.0,26.55,76.4,7.03,0.0,0.3491,grid,warning
SITE_003,2025-01-11T07:30:00+05:00,1.398,0.332,166.2,44.08,81.2,charging,27.24,115.88,41.89,true,4.398,232.9,50.03,23.94,off_peak,false,stopped,0.0,0.0,0.0,26.98,77.7,9.83,0.0,0.3496,grid,warning
SITE_003,2025-01-11T07:45:00+05:00,1.616,0.391,195.3,53.67,81.2,charging,27.42,115.02,41.52,true,4.616,230.2,49.86,24.59,off_peak,false,stopped,0.0,0.0,0.0,26.96,84.8,3.68,0.0,0.404,grid,warning
SITE_003,2025-01-11T08:00:00+05:00,1.414,0.42,210.0,63.18,81.2,charging,27.57,114.18,41.8,true,4.414,228.2,50.01,25.84,off_peak,false,stopped,0.0,0.0,0.0,27.06,73.2,3.57,0.0,0.3536,grid,warning
SITE_003,2025-01-11T08:15:00+05:00,1.548,0.467,233.3,72.64,81.19,charging,27.66,113.5,43.24,true,4.548,225.5,50.02,25.91,off_peak,false,stopped,0.0,0.0,0.0,28.73,75.6,5.53,0.0,0.3869,grid,warning
SITE_003,2025-01-11T08:30:00+05:00,1.642,0.511,255.7,82.06,81.19,charging,27.81,113.09,44.04,true,4.642,232.8,49.96,25.61,off_peak,false,stopped,0.0,0.0,0.0,29.26,77.0,7.68,0.0,0.4104,grid,warning
SITE_003,2025-01-11T08:45:00+05:00,1.543,0.554,276.9,91.43,81.19,charging,28.18,112.43,44.44,true,4.543,230.7,50.09,24.09,off_peak,false,stopped,0.0,0.0,0.0,29.37,71.6,5.76,0.0,0.3858,grid,warning
SITE_003,2025-01-11T09:00:00+05:00,1.633,0.685,342.5,94.51,81.19,charging,27.55,36.96,33.43,true,2.633,230.7,50.08,22.85,off_peak,false,stopped,0.0,0.0,0.0,29.03,72.3,0.67,0.0,0.4081,grid,warning
SITE_003,2025-01-11T09:15:00+05:00,1.773,0.764,382.1,97.58,81.19,charging,28.6,36.79,35.62,true,2.773,225.3,49.9,25.34,off_peak,false,stopped,0.0,0.0,0.0,30.38,74.9,3.78,0.0,0.4433,grid,warning
SITE_003,2025-01-11T09:30:00+05:00,1.713,0.785,392.3,98.32,81.19,charging,28.62,8.86,31.5,true,1.963,233.7,50.0,20.03,off_peak,false,stopped,0.0,0.0,0.0,30.54,68.4,3.59,0.0,0.4282,grid,warning
SITE_003,2025-01-11T09:45:00+05:00,1.839,0.785,392.7,99.05,81.19,charging,28.91,8.76,33.4,true,2.089,224.2,50.03,25.64,off_peak,false,stopped,0.0,0.0,0.0,31.98,65.7,6.48,0.0,0.4598,grid,warning
SITE_003,2025-01-11T10:00:00+05:00,1.81,0.727,363.7,99.05,81.19,idle,28.82,0.0,32.19,true,1.81,230.1,50.06,22.55,off_peak,false,stopped,0.0,0.0,0.0,31.87,67.3,0.93,0.0,0.4526,grid,warning
SITE_003,2025-01-11T10:15:00+05:00,1.693,0.793,396.5,99.05,81.19,idle,28.82,0.0,32.97,true,1.693,235.5,50.0,24.98,off_peak,false,stopped,0.0,0.0,0.0,32.77,67.5,6.42,0.0,0.4233,grid,warning
SITE_003,2025-01-11T10:30:00+05:00,1.742,0.936,468.1,99.05,81.19,idle,28.82,0.0,34.45,true,1.742,227.0,49.98,23.98,off_peak,false,stopped,0.0,0.0,0.0,34.44,66.3,8.94,0.0,0.4355,grid,warning
SITE_003,2025-01-11T10:45:00+05:00,1.701,0.833,416.5,99.05,81.19,idle,28.82,0.0,33.35,true,1.701,230.3,50.07,21.99,off_peak,false,stopped,0.0,0.0,0.0,33.75,64.5,9.12,0.0,0.4253,grid,warning
SITE_003,2025-01-11T11:00:00+05:00,1.715,0.811,405.7,99.05,81.19,idle,28.82,0.0,36.04,true,1.715,227.8,50.03,21.69,off_peak,false,stopped,0.0,0.0,0.0,35.73,61.5,11.74,0.0,0.4287,grid,warning
SITE_003,2025-01-11T11:15:00+05:00,1.949,0.824,411.9,99.05,81.19,idle,28.82,0.0,35.74,true,1.949,234.0,49.92,21.9,off_peak,false,stopped,0.0,0.0,0.0,35.24,67.4,0.28,0.0,0.4872,grid,warning
SITE_003,2025-01-11T11:30:00+05:00,1.759,0.833,416.4,99.05,81.19,idle,28.82,0.0,36.24,true,1.759,232.7,50.0,20.81,off_peak,false,stopped,0.0,0.0,0.0,35.89,64.4,0.82,0.0,0.4397,grid,warning
SITE_003,2025-01-11T11:45:00+05:00,1.856,0.838,419.1,99.05,81.19,idle,28.82,0.0,37.6,true,1.856,228.8,50.02,21.66,off_peak,false,stopped,0.0,0.0,0.0,37.38,65.1,2.86,0.0,0.464,grid,warning
SITE_003,2025-01-11T12:00:00+05:00,1.968,0.84,420.0,99.05,81.19,idle,28.82,0.0,37.55,true,1.968,226.0,50.0,20.7,off_peak,false,stopped,0.0,0.0,0.0,37.15,58.0,8.89,0.0,0.4921,grid,warning
SITE_003,2025-01-11T12:15:00+05:00,1.836,0.978,488.8,99.05,81.19,idle,28.82,0.0,37.26,true,1.836,229.6,50.0,22.34,off_peak,false,stopped,0.0,0.0,0.0,36.85,58.5,9.55,0.0,0.4589,grid,warning
SITE_003,2025-01-11T12:30:00+05:00,1.88,1.033,516.5,99.05,81.19,idle,28.82,0.0,36.86,true,1.88,229.5,49.95,20.74,off_peak,false,stopped,0.0,0.0,0.0,37.27,61.2,0.96,0.0,0.4699,grid,warning
SITE_003,2025-01-11T12:45:00+05:00,1.946,0.985,492.4,99.05,81.19,idle,28.82,0.0,38.35,true,1.946,224.8,50.09,19.85,off_peak,false,stopped,0.0,0.0,0.0,38.56,55.0,3.53,0.0,0.4864,grid,warning
SITE_003,2025-01-11T13:00:00+05:00,1.951,0.835,417.5,99.05,81.19,idle,28.82,0.0,39.28,true,1.951,231.1,49.99,20.91,off_peak,false,stopped,0.0,0.0,0.0,39.31,59.4,5.3,0.0,0.4879,grid,warning
SITE_003,2025-01-11T13:15:00+05:00,1.999,0.922,461.0,99.05,81.19,idle,28.82,0.0,38.32,true,1.999,223.6,50.09,23.2,off_peak,false,stopped,0.0,0.0,0.0,37.99,59.9,4.71,0.0,0.4997,grid,warning
SITE_003,2025-01-11T13:30:00+05:00,1.902,0.94,469.9,99.05,81.19,idle,28.82,0.0,39.15,true,1.902,231.4,50.0,22.03,off_peak,false,stopped,0.0,0.0,0.0,38.69,55.8,8.03,0.0,0.4755,grid,warning
